#Organism Name,Organism Groups,Size(Mb),Chromosomes,Organelles,Plasmids,Assemblies
"Morchella eximia","Eukaryota;Fungi;Ascomycetes",73.461,0,0,0,1
"Morchella importuna","Eukaryota;Fungi;Ascomycetes",51.0782,0,0,0,2
"Morchella septimelata","Eukaryota;Fungi;Ascomycetes",49.6248,0,0,0,3
"Morchella sextelata","Eukaryota;Fungi;Ascomycetes",52.9253,0,0,0,1
"Mycosphaerella arachidis","Eukaryota;Fungi;Ascomycetes",33.2454,0,0,0,1
"Mycosphaerella populi","Eukaryota;Fungi;Ascomycetes",30.0139,0,0,0,1
"Mycosphaerella sp. PB-2012b","Eukaryota;Fungi;Ascomycetes",27.278,0,0,0,1
"Mycosphaerella sp. Ston1","Eukaryota;Fungi;Ascomycetes",27.9209,0,0,0,1
"Myriangium duriaei","Eukaryota;Fungi;Ascomycetes",25.685,0,0,0,1
"Myriosclerotinia curreyana","Eukaryota;Fungi;Ascomycetes",40.7491,0,0,0,1
"Myriosclerotinia duriaeana","Eukaryota;Fungi;Ascomycetes",44.0964,0,0,0,1
"Myriosclerotinia scirpicola","Eukaryota;Fungi;Ascomycetes",43.975,0,0,0,1
"Myriosclerotinia sulcatula","Eukaryota;Fungi;Ascomycetes",0.330777,0,0,0,1
"Mytilinidion resinicola","Eukaryota;Fungi;Ascomycetes",47.2751,0,0,0,1
"Nadsonia starkeyi-henricii","Eukaryota;Fungi;Ascomycetes",14.6459,0,0,0,1
"Nakataea oryzae","Eukaryota;Fungi;Ascomycetes",34.8567,0,0,0,1
"Nakazawaea peltata","Eukaryota;Fungi;Ascomycetes",11.6538,0,0,0,1
"Nectria sp. B-13","Eukaryota;Fungi;Ascomycetes",62.8352,0,0,0,1
"Neobulgaria alba","Eukaryota;Fungi;Ascomycetes",39.5867,0,0,0,1
"Neofusicoccum ribis","Eukaryota;Fungi;Ascomycetes",43.1242,0,0,0,2
"Neohortaea acidophila","Eukaryota;Fungi;Ascomycetes",20.4324,0,0,0,1
"Neonectria ditissima","Eukaryota;Fungi;Ascomycetes",44.9508,0,0,0,3
"Neonectria hederae","Eukaryota;Fungi;Ascomycetes",43.2858,0,0,0,1
"Neonectria punicea","Eukaryota;Fungi;Ascomycetes",41.4748,0,0,0,1
"Neonectria sp. DH2","Eukaryota;Fungi;Ascomycetes",45.8286,0,0,0,1
"Neopestalotiopsis sp. 37M","Eukaryota;Fungi;Ascomycetes",50.5045,0,0,0,1
"Neoscytalidium dimidiatum","Eukaryota;Fungi;Ascomycetes",42.6877,0,0,0,1
"Neurospora africana","Eukaryota;Fungi;Ascomycetes",36.0784,0,0,0,1
"Neurospora cerealis","Eukaryota;Fungi;Ascomycetes",39.2888,0,0,0,14
"Neurospora crassa","Eukaryota;Fungi;Ascomycetes",41.1024,7,1,0,4
"Neurospora discreta","Eukaryota;Fungi;Ascomycetes",37.2879,0,0,0,42
"Neurospora pannonica","Eukaryota;Fungi;Ascomycetes",38.5954,0,0,0,2
"Neurospora sp. CHS-2018a","Eukaryota;Fungi;Ascomycetes",53.4922,0,0,0,10
"Neurospora sp. CHS-2018b","Eukaryota;Fungi;Ascomycetes",50.2563,0,0,0,13
"Neurospora sp. CHS-2018c","Eukaryota;Fungi;Ascomycetes",57.6628,0,0,0,31
"Neurospora sp. FGSC 26623","Eukaryota;Fungi;Ascomycetes",37.1377,0,0,0,1
"Neurospora sp. FGSC 26624","Eukaryota;Fungi;Ascomycetes",37.7121,0,0,0,1
"Neurospora sp. FGSC 26625","Eukaryota;Fungi;Ascomycetes",37.4991,0,0,0,1
"Neurospora sp. FGSC 26626","Eukaryota;Fungi;Ascomycetes",37.1614,0,0,0,1
"Neurospora sp. FGSC 26627","Eukaryota;Fungi;Ascomycetes",38.0327,0,0,0,1
"Neurospora sp. FGSC 26628","Eukaryota;Fungi;Ascomycetes",37.4054,0,0,0,1
"Neurospora sp. FGSC 26629","Eukaryota;Fungi;Ascomycetes",38.1686,0,0,0,1
"Neurospora sp. FGSC 26630","Eukaryota;Fungi;Ascomycetes",38.0907,0,0,0,1
"Neurospora sp. FGSC 26631","Eukaryota;Fungi;Ascomycetes",38.0467,0,0,0,1
"Neurospora sp. FGSC 26632","Eukaryota;Fungi;Ascomycetes",37.0668,0,0,0,1
"Neurospora sp. FGSC 26633","Eukaryota;Fungi;Ascomycetes",38.3649,0,0,0,1
"Neurospora sp. FGSC 26634","Eukaryota;Fungi;Ascomycetes",36.9841,0,0,0,1
"Neurospora sp. FGSC 26635","Eukaryota;Fungi;Ascomycetes",38.207,0,0,0,1
"Neurospora sp. FGSC 26636","Eukaryota;Fungi;Ascomycetes",37.8006,0,0,0,1
"Neurospora sp. FGSC 26637","Eukaryota;Fungi;Ascomycetes",37.9489,0,0,0,1
"Neurospora sp. FGSC 26638","Eukaryota;Fungi;Ascomycetes",36.4582,0,0,0,1
"Neurospora sp. FGSC 6877","Eukaryota;Fungi;Ascomycetes",38.1255,0,0,0,1
"Neurospora sp. LNF1-1","Eukaryota;Fungi;Ascomycetes",38.371,0,0,0,1
"Neurospora sp. LNF1-2","Eukaryota;Fungi;Ascomycetes",38.3219,0,0,0,1
"Neurospora sublineolata","Eukaryota;Fungi;Ascomycetes",35.7014,0,0,0,1
"Neurospora terricola","Eukaryota;Fungi;Ascomycetes",39.3337,0,0,0,2
"Neurospora tetrasperma","Eukaryota;Fungi;Ascomycetes",39.1463,0,0,0,2
"Neurospora tetraspora","Eukaryota;Fungi;Ascomycetes",42.392,0,0,0,35
"Nothophaeocryptopus gaeumannii","Eukaryota;Fungi;Ascomycetes",33.964,0,0,0,1
"Ochroconis constricta","Eukaryota;Fungi;Ascomycetes",34.4344,0,0,0,1
"Ogataea kodamae","Eukaryota;Fungi;Ascomycetes",8.67277,0,0,0,1
"Ogataea methanolica","Eukaryota;Fungi;Ascomycetes",15.0864,0,0,0,1
"Ogataea methylivora","Eukaryota;Fungi;Ascomycetes",12.847,0,0,0,1
"Ogataea naganishii","Eukaryota;Fungi;Ascomycetes",12.0011,0,0,0,1
"Ogataea nitratoaversa","Eukaryota;Fungi;Ascomycetes",14.3441,0,0,0,1
"Ogataea nonfermentans","Eukaryota;Fungi;Ascomycetes",10.8229,0,0,0,1
"Ogataea parapolymorpha","Eukaryota;Fungi;Ascomycetes",8.87459,7,0,0,1
"Ogataea philodendri","Eukaryota;Fungi;Ascomycetes",8.84211,0,0,0,1
"Ogataea pilisensis","Eukaryota;Fungi;Ascomycetes",14.3265,0,0,0,1
"Ogataea polymorpha","Eukaryota;Fungi;Ascomycetes",8.97437,0,0,0,2
"Ogataea populi-albae","Eukaryota;Fungi;Ascomycetes",11.7834,0,0,0,1
"Ogataea ramenticola","Eukaryota;Fungi;Ascomycetes",12.9858,0,0,0,1
"Ogataea trehaloabstinens","Eukaryota;Fungi;Ascomycetes",11.2937,0,0,0,1
"Ogataea trehalophila","Eukaryota;Fungi;Ascomycetes",14.1464,0,0,0,1
"Ogataea zsoltii","Eukaryota;Fungi;Ascomycetes",11.7062,0,0,0,1
"Oidiodendron maius","Eukaryota;Fungi;Ascomycetes",46.4263,0,0,0,1
"Oidium heveae","Eukaryota;Fungi;Ascomycetes",62.2808,0,0,0,1
"Oidium neolycopersici","Eukaryota;Fungi;Ascomycetes",41.9833,0,0,0,1
"Onygena corvina","Eukaryota;Fungi;Ascomycetes",21.7051,0,0,0,1
"Ophiobolus disseminans","Eukaryota;Fungi;Ascomycetes",41.6838,0,0,0,1
"Ophioceras dolichostomum","Eukaryota;Fungi;Ascomycetes",42.9833,0,0,0,1
"Ophiocordyceps australis","Eukaryota;Fungi;Ascomycetes",23.3241,0,0,0,2
"Ophiocordyceps bispora","Eukaryota;Fungi;Ascomycetes",6.35938,0,0,0,1
"Ophiocordyceps camponoti-rufipedis","Eukaryota;Fungi;Ascomycetes",21.8998,0,0,0,1
"Ophiocordyceps polyrhachis-furcata","Eukaryota;Fungi;Ascomycetes",43.2528,0,0,0,1
"Ophiocordyceps sinensis","Eukaryota;Fungi;Ascomycetes",101.069,0,0,0,3
"Ophiocordyceps sp. 'camponoti-leonardi'","Eukaryota;Fungi;Ascomycetes",37.91,0,0,0,1
"Ophiocordyceps sp. 'camponoti-saundersi'","Eukaryota;Fungi;Ascomycetes",49.2653,0,0,0,1
"Ophiocordyceps unilateralis","Eukaryota;Fungi;Ascomycetes",23.9137,0,0,0,1
"Ophiognomonia clavigignenti-juglandacearum","Eukaryota;Fungi;Ascomycetes",52.5149,0,0,0,3
"Ophiostoma ips","Eukaryota;Fungi;Ascomycetes",25.9835,0,0,0,1
"Ophiostoma novo-ulmi","Eukaryota;Fungi;Ascomycetes",31.8554,0,1,0,1
"Ophiostoma piceae","Eukaryota;Fungi;Ascomycetes",32.8404,0,0,0,1
"Paecilomyces hepiali","Eukaryota;Fungi;Ascomycetes",34.682,0,0,0,1
"Paecilomyces penicillatus","Eukaryota;Fungi;Ascomycetes",39.7784,0,0,0,1
"Pallidocercospora crystallina","Eukaryota;Fungi;Ascomycetes",36.9527,0,0,0,1
"Paracoccidioides brasiliensis","Eukaryota;Fungi;Ascomycetes",29.9525,0,0,0,4
"Paramyrothecium roridum","Eukaryota;Fungi;Ascomycetes",45.146,0,0,0,1
"Paraphoma sp. B47-9","Eukaryota;Fungi;Ascomycetes",38.5484,0,0,0,1
"Passalora fulva","Eukaryota;Fungi;Ascomycetes",61.1039,0,0,0,1
"Patellaria atrata","Eukaryota;Fungi;Ascomycetes",28.6933,0,0,0,1
"Peltaster fructicola","Eukaryota;Fungi;Ascomycetes",19.0249,0,0,0,1
"Penicillium antarcticum","Eukaryota;Fungi;Ascomycetes",31.455,0,0,0,1
"Penicillium capsulatum","Eukaryota;Fungi;Ascomycetes",34.3406,0,0,0,2
"Penicillium coprophilum","Eukaryota;Fungi;Ascomycetes",28.3604,0,0,0,1
"Penicillium digitatum","Eukaryota;Fungi;Ascomycetes",26.0532,0,1,0,3
"Penicillium digitatum PDC 102","Eukaryota;Fungi;Ascomycetes",25.2044,0,0,0,1
"Penicillium expansum","Eukaryota;Fungi;Ascomycetes",32.356,0,0,0,9
"Penicillium freii","Eukaryota;Fungi;Ascomycetes",33.5464,0,0,0,1
"Penicillium griseofulvum","Eukaryota;Fungi;Ascomycetes",29.1409,0,0,0,2
"Penicillium italicum","Eukaryota;Fungi;Ascomycetes",31.0266,0,0,0,3
"Penicillium janthinellum","Eukaryota;Fungi;Ascomycetes",37.6012,0,0,0,1
"Penicillium nordicum","Eukaryota;Fungi;Ascomycetes",30.4213,0,1,0,2
"Penicillium paxilli","Eukaryota;Fungi;Ascomycetes",34.8025,0,0,0,1
"Penicillium sclerotiorum","Eukaryota;Fungi;Ascomycetes",34.0251,0,0,0,1
"Penicillium sp. 'occitanis'","Eukaryota;Fungi;Ascomycetes",36.2515,0,0,0,2
"Penicillium sp. BW_12","Eukaryota;Fungi;Ascomycetes",35.6619,0,0,0,1
"Penicillium sp. BW_162_3FA","Eukaryota;Fungi;Ascomycetes",36.3675,0,0,0,1
"Penicillium sp. BW_MB","Eukaryota;Fungi;Ascomycetes",31.6583,0,0,0,1
"Penicillium sp. CF01","Eukaryota;Fungi;Ascomycetes",68.8448,0,0,0,1
"Penicillium sp. CF05","Eukaryota;Fungi;Ascomycetes",34.9388,0,0,0,1
"Penicillium sp. HKF2","Eukaryota;Fungi;Ascomycetes",31.4848,0,0,0,1
"Penicillium sp. MA 6036","Eukaryota;Fungi;Ascomycetes",33.3755,0,0,0,1
"Penicillium sp. MA 6040","Eukaryota;Fungi;Ascomycetes",32.1045,0,0,0,1
"Penicillium sp. MT2 MMC-2018","Eukaryota;Fungi;Ascomycetes",33.8394,0,0,0,1
"Penicillium sp. OUCMDZ-019","Eukaryota;Fungi;Ascomycetes",31.4519,0,0,0,1
"Penicillium sp. SPG-F1","Eukaryota;Fungi;Ascomycetes",32.0634,0,0,0,1
"Penicillium sp. SPG-F15","Eukaryota;Fungi;Ascomycetes",36.1333,0,0,0,1
"Penicillium sp. W3 MMC-2018","Eukaryota;Fungi;Ascomycetes",32.2121,0,0,0,1
"Penicillium steckii","Eukaryota;Fungi;Ascomycetes",32.1096,0,0,0,1
"Penicillium verrucosum","Eukaryota;Fungi;Ascomycetes",30.2467,0,0,0,1
"Penicillium vulpinum","Eukaryota;Fungi;Ascomycetes",31.0611,0,0,0,1
"Periconia macrospinosa","Eukaryota;Fungi;Ascomycetes",54.993,0,0,0,1
"Periglandula ipomoeae","Eukaryota;Fungi;Ascomycetes",35.3016,0,0,0,1
"Pestalotiopsis fici","Eukaryota;Fungi;Ascomycetes",51.9107,0,0,0,1
"Pestalotiopsis sp. JCM 9685","Eukaryota;Fungi;Ascomycetes",48.23,0,0,0,1
"Peterozyma toletana","Eukaryota;Fungi;Ascomycetes",13.6699,0,0,0,1
"Peterozyma xylosa","Eukaryota;Fungi;Ascomycetes",12.9579,0,0,0,2
"Pezicula neosporulosa","Eukaryota;Fungi;Ascomycetes",54.3118,0,0,0,1
"Pezicula radicicola","Eukaryota;Fungi;Ascomycetes",62.7134,0,0,0,1
"Phaeomoniella chlamydospora","Eukaryota;Fungi;Ascomycetes",27.5134,0,0,0,2
"Phaeosphaeria sp. A1 3.1a","Eukaryota;Fungi;Ascomycetes",39.2475,0,0,0,1
"Phaeosphaeria sp. H6.2b","Eukaryota;Fungi;Ascomycetes",38.8899,0,0,0,1
"Phialemoniopsis curvata","Eukaryota;Fungi;Ascomycetes",40.3666,0,0,0,1
"Phialocephala scopiformis","Eukaryota;Fungi;Ascomycetes",48.8763,0,0,0,1
"Phialocephala sp. D728","Eukaryota;Fungi;Ascomycetes",50.3156,0,0,0,1
"Phialocephala subalpina","Eukaryota;Fungi;Ascomycetes",69.693,0,0,0,1
"Phialophora attinorum","Eukaryota;Fungi;Ascomycetes",30.3636,0,0,0,1
"Phialophora verrucosa","Eukaryota;Fungi;Ascomycetes",35.456,0,0,0,1
"Phoma koolunga","Eukaryota;Fungi;Ascomycetes",50.5374,0,0,0,3
"Phoma sp. RAV-16-625","Eukaryota;Fungi;Ascomycetes",33.4363,0,0,0,1
"Phoma sp. XZ068","Eukaryota;Fungi;Ascomycetes",40.1993,0,0,0,1
"Phyllosticta capitalensis","Eukaryota;Fungi;Ascomycetes",32.4544,0,0,0,2
"Phyllosticta citriasiana","Eukaryota;Fungi;Ascomycetes",34.2252,0,0,0,1
"Phyllosticta citricarpa","Eukaryota;Fungi;Ascomycetes",31.1272,0,0,0,3
"Piedraia hortae","Eukaryota;Fungi;Ascomycetes",16.9462,0,0,0,1
"Pirottaea palmicola","Eukaryota;Fungi;Ascomycetes",50.2887,0,0,0,1
"Pleomassaria siparia","Eukaryota;Fungi;Ascomycetes",43.1766,0,0,0,1
"Pleosporales sp. UM 1110 2012","Eukaryota;Fungi;Ascomycetes",36.9196,0,0,0,1
"Ploettnerulaceae sp. D365","Eukaryota;Fungi;Ascomycetes",32.1463,0,0,0,1
"Pneumocystis murina","Eukaryota;Fungi;Ascomycetes",7.50134,0,0,0,1
"Podospora anserina","Eukaryota;Fungi;Ascomycetes",34.7189,0,0,0,3
"Podospora comata","Eukaryota;Fungi;Ascomycetes",34.3855,7,1,0,1
"Polychaeton citri","Eukaryota;Fungi;Ascomycetes",27.2076,0,0,0,1
"Polytolypa hystricis","Eukaryota;Fungi;Ascomycetes",34.692,0,0,0,1
"Preussia sp. BSL10","Eukaryota;Fungi;Ascomycetes",31.4751,0,0,0,1
"Proliferodiscus dingleyae","Eukaryota;Fungi;Ascomycetes",34.0131,0,0,0,1
"Protomyces gravidus","Eukaryota;Fungi;Ascomycetes",11.5312,0,0,0,1
"Protomyces inouyei","Eukaryota;Fungi;Ascomycetes",12.9339,0,0,0,1
"Protomyces inundatus","Eukaryota;Fungi;Ascomycetes",14.0882,0,0,0,1
"Protomyces lactucaedebilis","Eukaryota;Fungi;Ascomycetes",12.9288,0,0,0,2
"Protomyces macrosporus","Eukaryota;Fungi;Ascomycetes",13.0951,0,0,0,1
"Protomyces pachydermus","Eukaryota;Fungi;Ascomycetes",12.0077,0,0,0,1
"Pseudevernia furfuracea","Eukaryota;Fungi;Ascomycetes",37.7952,0,0,0,1
"Pseudocercospora eumusae","Eukaryota;Fungi;Ascomycetes",47.1195,0,0,0,1
"Pseudocercospora musae","Eukaryota;Fungi;Ascomycetes",60.4392,0,0,0,1
"Pseudocercospora pini-densiflorae","Eukaryota;Fungi;Ascomycetes",43.5134,0,0,0,1
"Pseudogymnoascus pannorum","Eukaryota;Fungi;Ascomycetes",30.5347,0,0,0,2
"Pseudogymnoascus sp. 03VT05","Eukaryota;Fungi;Ascomycetes",33.2926,0,0,0,1
"Pseudogymnoascus sp. 04NY16","Eukaryota;Fungi;Ascomycetes",31.3143,0,1,0,1
"Pseudogymnoascus sp. 05NY08","Eukaryota;Fungi;Ascomycetes",32.2063,0,0,0,1
"Pseudogymnoascus sp. 23342-1-I1","Eukaryota;Fungi;Ascomycetes",32.9003,0,0,0,1
"Pseudogymnoascus sp. 24MN13","Eukaryota;Fungi;Ascomycetes",30.1795,0,0,0,1
"Pseudogymnoascus sp. BL308","Eukaryota;Fungi;Ascomycetes",31.419,0,1,0,1
"Pseudogymnoascus sp. BL549","Eukaryota;Fungi;Ascomycetes",25.8642,0,0,0,1
"Pseudogymnoascus sp. VKM F-103","Eukaryota;Fungi;Ascomycetes",30.2558,0,0,0,1
"Pseudogymnoascus sp. VKM F-3557","Eukaryota;Fungi;Ascomycetes",27.6499,0,0,0,1
"Pseudogymnoascus sp. VKM F-3775","Eukaryota;Fungi;Ascomycetes",28.5069,0,0,0,1
"Pseudogymnoascus sp. VKM F-3808","Eukaryota;Fungi;Ascomycetes",27.7789,0,0,0,1
"Pseudogymnoascus sp. VKM F-4246","Eukaryota;Fungi;Ascomycetes",25.7599,0,0,0,1
"Pseudogymnoascus sp. VKM F-4281 (FW-2241)","Eukaryota;Fungi;Ascomycetes",26.5496,0,0,0,1
"Pseudogymnoascus sp. VKM F-4513 (FW-928)","Eukaryota;Fungi;Ascomycetes",26.4407,0,0,0,1
"Pseudogymnoascus sp. VKM F-4514 (FW-929)","Eukaryota;Fungi;Ascomycetes",27.027,0,0,0,1
"Pseudogymnoascus sp. VKM F-4515 (FW-2607)","Eukaryota;Fungi;Ascomycetes",32.0069,0,0,0,1
"Pseudogymnoascus sp. VKM F-4516 (FW-969)","Eukaryota;Fungi;Ascomycetes",27.5992,0,0,0,1
"Pseudogymnoascus sp. VKM F-4517 (FW-2822)","Eukaryota;Fungi;Ascomycetes",32.8804,0,0,0,1
"Pseudogymnoascus sp. VKM F-4518 (FW-2643)","Eukaryota;Fungi;Ascomycetes",35.4794,0,0,0,1
"Pseudogymnoascus sp. VKM F-4519 (FW-2642)","Eukaryota;Fungi;Ascomycetes",32.5782,0,0,0,1
"Pseudogymnoascus sp. VKM F-4520 (FW-2644)","Eukaryota;Fungi;Ascomycetes",34.0964,0,0,0,1
"Pseudogymnoascus sp. WSF 3629","Eukaryota;Fungi;Ascomycetes",35.5171,0,0,0,1
"Pseudogymnoascus verrucosus","Eukaryota;Fungi;Ascomycetes",30.1749,0,0,0,1
"Pseudohalonectria lignicola","Eukaryota;Fungi;Ascomycetes",41.6495,0,0,0,1
"Pseudomassariella vexata","Eukaryota;Fungi;Ascomycetes",44.7115,0,0,0,1
"Pseudonectria buxi","Eukaryota;Fungi;Ascomycetes",27.9218,0,0,0,2
"Pseudonectria foliicola","Eukaryota;Fungi;Ascomycetes",28.4899,0,0,0,2
"Pseudophaeomoniella oleicola","Eukaryota;Fungi;Ascomycetes",27.3578,0,0,0,1
"Pseudovirgaria hyperparasitica","Eukaryota;Fungi;Ascomycetes",35.4401,0,0,0,1
"Pyrenochaeta sp. DS3sAY3a","Eukaryota;Fungi;Ascomycetes",38.501,0,0,0,1
"Pyrenochaeta sp. UM 256","Eukaryota;Fungi;Ascomycetes",35.4843,0,0,0,1
"Pyricularia grisea","Eukaryota;Fungi;Ascomycetes",44.5576,3,0,0,8
"Pyricularia oryzae","Eukaryota;Fungi;Ascomycetes",40.9791,7,0,0,214
"Pyricularia pennisetigena","Eukaryota;Fungi;Ascomycetes",49.117,5,0,0,2
"Pyricularia sp. CBS 133598","Eukaryota;Fungi;Ascomycetes",41.4931,2,0,0,1
"Pyronema omphalodes","Eukaryota;Fungi;Ascomycetes",50.0261,0,0,0,1
"Rachicladosporium antarcticum","Eukaryota;Fungi;Ascomycetes",47.4106,0,0,0,1
"Rachicladosporium sp. CCFEE 5018","Eukaryota;Fungi;Ascomycetes",44.7653,0,0,0,1
"Raffaelea albimanens","Eukaryota;Fungi;Ascomycetes",39.0377,0,0,0,1
"Raffaelea ambrosiae","Eukaryota;Fungi;Ascomycetes",40.7838,0,0,0,1
"Raffaelea arxii","Eukaryota;Fungi;Ascomycetes",36.8235,0,0,0,1
"Raffaelea quercivora","Eukaryota;Fungi;Ascomycetes",26.4112,0,0,0,2
"Raffaelea quercus-mongolicae","Eukaryota;Fungi;Ascomycetes",27.006,0,0,0,1
"Raffaelea sp. RL272","Eukaryota;Fungi;Ascomycetes",35.973,0,0,0,1
"Ramalina intermedia","Eukaryota;Fungi;Ascomycetes",26.2464,0,0,0,1
"Ramalina peruviana","Eukaryota;Fungi;Ascomycetes",26.9904,0,0,0,1
"Ramichloridium luteum","Eukaryota;Fungi;Ascomycetes",28.1406,0,0,0,1
"Ramularia coccinea","Eukaryota;Fungi;Ascomycetes",32.7443,0,0,0,1
"Ramularia collo-cygni","Eukaryota;Fungi;Ascomycetes",32.2549,0,0,0,2
"Ramularia endophylla","Eukaryota;Fungi;Ascomycetes",41.3291,0,0,0,1
"Reticulascus tulasneorum","Eukaryota;Fungi;Ascomycetes",42.8684,0,0,0,2
"Rhinocladiella mackenziei","Eukaryota;Fungi;Ascomycetes",32.4744,0,0,0,3
"Rhizodiscina lignyota","Eukaryota;Fungi;Ascomycetes",33.4264,0,0,0,1
"Rhynchosporium agropyri","Eukaryota;Fungi;Ascomycetes",52.4771,0,0,0,1
"Rhynchosporium commune","Eukaryota;Fungi;Ascomycetes",55.6391,0,0,0,1
"Rhynchosporium secalis","Eukaryota;Fungi;Ascomycetes",49.4113,0,0,0,1
"Rhytidhysteron rufulum","Eukaryota;Fungi;Ascomycetes",39.8568,0,0,0,1
"Rosellinia necatrix","Eukaryota;Fungi;Ascomycetes",44.2578,0,0,0,1
"Rusavskia elegans","Eukaryota;Fungi;Ascomycetes",44.3176,0,0,0,1
"Rutstroemia sp. NJR-2017a BBW","Eukaryota;Fungi;Ascomycetes",41.9192,0,0,0,1
"Rutstroemia sp. NJR-2017a BVV2","Eukaryota;Fungi;Ascomycetes",43.4016,0,0,0,1
"Rutstroemia sp. NJR-2017a WRK4","Eukaryota;Fungi;Ascomycetes",42.3113,0,0,0,1
"Rutstroemia sydowiana","Eukaryota;Fungi;Ascomycetes",51.9942,0,0,0,1
"Saccharomyces arboricola","Eukaryota;Fungi;Ascomycetes",11.6195,16,1,0,1
"Saccharomyces cerevisiae x Saccharomyces eubayanus","Eukaryota;Fungi;Ascomycetes",22.3708,0,0,0,37
"Saccharomyces cerevisiae x Saccharomyces eubayanus x Saccharomyces kudriavzevii x Saccharomyces uvarum","Eukaryota;Fungi;Ascomycetes",30.1822,0,0,0,3
"Saccharomyces cerevisiae x Saccharomyces eubayanus x Saccharomyces uvarum","Eukaryota;Fungi;Ascomycetes",24.6177,0,0,0,2
"Saccharomyces cerevisiae x Saccharomyces kudriavzevii","Eukaryota;Fungi;Ascomycetes",23.3715,0,0,1,8
"Saccharomyces cerevisiae x Saccharomyces kudriavzevii x Saccharomyces eubayanus","Eukaryota;Fungi;Ascomycetes",25.4618,0,0,0,1
"Saccharomyces eubayanus","Eukaryota;Fungi;Ascomycetes",11.7342,16,1,1,3
"Saccharomyces eubayanus x Saccharomyces uvarum","Eukaryota;Fungi;Ascomycetes",11.9474,0,0,0,20
"Saccharomyces jurei","Eukaryota;Fungi;Ascomycetes",11.9388,17,1,0,1
"Saccharomyces sp. 'boulardii'","Eukaryota;Fungi;Ascomycetes",12.0011,18,0,0,8
"Saccharomyces sp. M14","Eukaryota;Fungi;Ascomycetes",22.7667,0,0,0,1
"Saccharomycetaceae sp. 'Ashbya aceri'","Eukaryota;Fungi;Ascomycetes",8.89452,7,1,0,1
"Saccharomycopsis capsularis","Eukaryota;Fungi;Ascomycetes",17.8232,0,0,0,2
"Saccharomycopsis fibuligera x Saccharomycopsis cf. fibuligera","Eukaryota;Fungi;Ascomycetes",38.5165,14,0,0,1
"Saccharomycopsis fodiens","Eukaryota;Fungi;Ascomycetes",14.9482,0,0,0,1
"Saccharomycopsis schoenii","Eukaryota;Fungi;Ascomycetes",13.791,0,0,0,1
"Saccharomycopsis sp. UWO(PS) 91-127.1","Eukaryota;Fungi;Ascomycetes",12.1922,0,0,0,1
"Saitoella complicata","Eukaryota;Fungi;Ascomycetes",14.1362,0,0,0,2
"Saprochaete fungicola","Eukaryota;Fungi;Ascomycetes",20.1895,0,0,0,1
"Saprochaete ingens","Eukaryota;Fungi;Ascomycetes",21.1892,0,0,0,1
"Saprochaete suaveolens","Eukaryota;Fungi;Ascomycetes",24.4147,0,0,0,1
"Sarocladium brachiariae","Eukaryota;Fungi;Ascomycetes",31.8625,0,0,0,1
"Sarocladium oryzae","Eukaryota;Fungi;Ascomycetes",32.4034,0,0,0,2
"Saturnispora hagleri","Eukaryota;Fungi;Ascomycetes",10.254,0,0,0,1
"Saturnispora mendoncae","Eukaryota;Fungi;Ascomycetes",9.08163,0,0,0,1
"Saturnispora saitoi","Eukaryota;Fungi;Ascomycetes",9.87541,0,0,0,1
"Saturnispora serradocipensis","Eukaryota;Fungi;Ascomycetes",10.3177,0,0,0,1
"Scedosporium aurantiacum","Eukaryota;Fungi;Ascomycetes",39.8907,0,0,0,1
"Scedosporium sp. IMV 00882","Eukaryota;Fungi;Ascomycetes",40.9865,0,0,0,1
"Scheffersomyces shehatae","Eukaryota;Fungi;Ascomycetes",17.1471,0,0,0,2
"Scheffersomyces stambukii","Eukaryota;Fungi;Ascomycetes",13.2412,0,0,0,1
"Schizosaccharomyces cryophilus","Eukaryota;Fungi;Ascomycetes",11.5548,0,0,0,1
"Schizosaccharomyces japonicus","Eukaryota;Fungi;Ascomycetes",11.7332,0,0,0,1
"Schizosaccharomyces octosporus","Eukaryota;Fungi;Ascomycetes",11.6345,0,0,0,1
"Schizosaccharomyces pombe","Eukaryota;Fungi;Ascomycetes",12.5913,3,1,0,19
"Sclerotinia borealis","Eukaryota;Fungi;Ascomycetes",39.4501,0,0,0,1
"Sclerotinia glacialis","Eukaryota;Fungi;Ascomycetes",41.0985,0,0,0,1
"Sclerotinia sclerotiorum","Eukaryota;Fungi;Ascomycetes",38.4592,0,1,0,2
"Scortechinia acanthostroma","Eukaryota;Fungi;Ascomycetes",959.634,0,0,0,1
"Scytalidium lignicola","Eukaryota;Fungi;Ascomycetes",47.7149,0,0,0,1
"Scytalidium sp. 3C","Eukaryota;Fungi;Ascomycetes",41.022,0,0,0,1
"Setomelanomma holmii","Eukaryota;Fungi;Ascomycetes",39.1796,0,0,0,1
"Shiraia sp. slf14","Eukaryota;Fungi;Ascomycetes",32.0674,0,0,0,1
"Sordaria macrospora","Eukaryota;Fungi;Ascomycetes",38.3914,0,0,0,2
"Spathaspora arborariae","Eukaryota;Fungi;Ascomycetes",12.8706,0,0,0,1
"Spathaspora boniae","Eukaryota;Fungi;Ascomycetes",12.2995,0,0,0,1
"Spathaspora girioi","Eukaryota;Fungi;Ascomycetes",14.8095,0,0,0,1
"Spathaspora gorwiae","Eukaryota;Fungi;Ascomycetes",14.8894,0,0,0,1
